id,log_lcot,housing,tpi,slope,vrm,daynight
36M,0.884583118,-0.2560236,-0.927672304,-1.653961069,-0.883643761,0
36M,0.884587876,-0.418512083,-0.927672304,-1.889745516,-0.895069934,0
36M,0.884588369,-0.418512083,-0.357534707,-1.743849454,-0.54452034,0
36M,0.884596032,-0.418512083,0.972786354,-1.575617941,-0.194492862,0
36M,0.884674654,-0.418512083,0.592694622,-0.497966116,-0.077785428,0
36M,0.884727227,-0.418512083,1.16283222,-0.348599599,-0.094554961,0
36M,0.884730006,0.464773325,-1.11771817,-1.723996959,-0.902563804,0
36M,0.884732478,0.352667721,-0.547580572,-1.123587394,-0.664758101,0
36M,0.884733526,-0.418512083,-1.11771817,-1.816087672,-0.900920469,0
36M,0.884801991,1.728116099,-0.547580572,-0.175665995,-0.617674318,0
36M,0.884847014,0.210262794,-1.307764036,-1.725852234,-0.899034417,1
36M,0.884889841,-0.418512083,-1.11771817,-1.16252885,-0.867412978,0
36M,0.884890802,0.778927867,-0.167488841,0.018066296,-0.543001875,0
36M,0.884922556,-0.418512083,0.022557025,-0.987392434,-0.440790675,0
36M,0.88495745,0.96621635,-0.737626438,-1.376719078,-0.791370556,0
36M,0.884965073,-0.237566603,1.352878086,0.578087853,0.018293309,0
36M,0.884992484,-0.418512083,-0.547580572,-0.746509033,-0.647237831,0
36M,0.885012422,0.908288612,-0.547580572,-0.999979527,-0.644000655,0
36M,0.885020886,0.19904898,-0.737626438,0.004126033,-0.868489568,0
36M,0.885029926,-0.418512083,0.402648757,0.766157542,-0.652556225,0
36M,0.885033189,-0.150308227,-1.11771817,-0.299986196,-0.864686795,0
36M,0.885037246,-0.099325374,2.113061549,0.667734269,0.399809405,0
36M,0.885132157,0.473154666,-0.737626438,-1.496384768,-0.807316949,0
36M,0.885136288,0.592945786,-0.167488841,-1.194970087,-0.337722593,0
36M,0.885156181,0.389489102,-0.927672304,-1.592795288,-0.826596124,0
36M,0.8852016,-0.418512083,1.352878086,-0.290822755,0.312098285,0
36M,0.885269441,0.105757937,-0.927672304,-1.08043535,-0.840764515,0
36M,0.885270945,0.190411009,0.022557025,0.687423371,-0.623547552,0
36M,0.885276645,-0.418512083,1.352878086,-0.087709038,2.344672417,0
36M,0.885278432,-0.418512083,1.732969817,-0.521950299,1.103796409,0
36M,0.885283466,0.122017148,-1.11771817,-1.312668211,-0.898799467,0
36M,0.88530393,-0.418512083,0.402648757,-0.865495164,0.096192715,1
36M,0.885305177,0.332582426,-1.11771817,-1.42772296,-0.887189492,0
36M,0.885327959,-0.418512083,0.402648757,-0.714108589,-0.035429827,1
36M,0.885328502,0.200297142,0.782740488,0.107814593,0.12230197,0
36M,0.885337048,-0.418512083,-0.547580572,-0.813854519,-0.815399249,0
36M,0.885369844,0.041705259,-0.167488841,-0.792939987,-0.600857371,0
36M,0.885383234,0.06468495,-1.11771817,-1.488040198,-0.887882738,0
36M,0.885413298,0.684532901,-0.357534707,-0.843185701,-0.640656137,0
36M,0.885416305,-0.418512083,-1.11771817,-1.425522217,-0.819147721,0
36M,0.88541645,1.484097572,-0.927672304,-0.836905472,-0.77221979,1
36M,0.885466531,-0.38063685,1.352878086,0.623036215,0.335930805,1
36M,0.885478281,0.395134064,-0.547580572,-1.878742476,-0.848830075,0
36M,0.885518471,-0.418512083,-0.737626438,-1.221010271,-0.873712126,0
36M,0.8855204,-0.418512083,1.352878086,0.885514224,0.654108325,1
36M,0.885546786,-0.418512083,1.352878086,-0.016858317,0.913633837,0
36M,0.885587129,-0.418512083,-0.927672304,-1.171384706,-0.848306508,1
36M,0.885705063,0.672449357,0.782740488,0.14361503,0.26038783,0
36M,0.885723395,-0.402006325,-0.357534707,-0.725155943,-0.796896384,0
36M,0.885724274,0.027564213,1.16283222,-0.60143682,0.045811669,0
36M,0.885735683,-0.418512083,-0.927672304,-1.63767422,-0.851157042,0
36M,0.88575281,-0.418512083,-1.307764036,-1.936492136,-0.910170761,0
36M,0.88576383,-0.12338996,0.402648757,-0.48384394,0.119025514,0
36M,0.8858051,-0.418512083,0.972786354,-0.497473773,1.159502342,0
36M,0.885810746,0.636485089,-1.307764036,-1.471009856,-0.906533432,0
36M,0.885812571,0.138979515,-0.737626438,-1.809987482,-0.793682616,0
36M,0.885814941,0.682911559,-0.737626438,-1.230735744,-0.782714675,0
36M,0.885820476,1.013504503,-1.11771817,-1.460020359,-0.885297789,0
36M,0.885823353,0.676443037,0.212602891,0.806676102,-0.335857701,0
36M,0.885862266,-0.259606421,0.782740488,0.122411401,0.16457403,0
36M,0.885895205,2.012367138,-0.737626438,0.15099993,-0.598867198,0
36M,0.885897814,-0.362632569,-0.547580572,-1.014321629,-0.614678183,0
36M,0.885911687,0.64489562,-0.547580572,-0.883458994,-0.792419086,0
36M,0.8859118,0.484526631,0.972786354,0.185376345,-0.264655214,0
36M,0.885918831,-0.418512083,-0.547580572,-1.60413717,-0.829632833,0
36M,0.885926252,0.406919445,-0.357534707,-0.850714503,-0.749716915,0
36M,0.885931885,0.795412848,-0.737626438,-1.132877735,-0.833553313,0
36M,0.885963404,-0.418512083,2.49315328,-0.736913628,0.148079142,0
36M,0.885972546,-0.418512083,0.402648757,-0.626378798,0.019165606,0
36M,0.886005572,-0.343509212,1.352878086,0.409777343,0.155734294,0
36M,0.886013114,-0.418512083,2.49315328,-0.19343162,0.731747207,0
36M,0.886111476,-0.418512083,-1.11771817,-1.173327318,-0.883317314,0
36M,0.886120398,-0.000350837,-0.547580572,-1.373554139,-0.819263497,0
36M,0.886121355,-0.091470863,0.782740488,1.349026805,0.061593336,0
36M,0.886137549,0.430176702,-1.11771817,-1.693059647,-0.886767006,1
36M,0.886163296,-0.418512083,0.972786354,0.845549292,-0.050091536,0
36M,0.886168095,-0.224096132,2.873245012,1.220767593,2.334952629,0
36M,0.886176566,-0.417229867,0.782740488,-0.448059406,0.113546911,0
36M,0.886207829,0.587980692,-0.167488841,0.74329458,-0.560120958,0
36M,0.886222413,0.504729159,-0.737626438,-1.529515131,-0.828707685,0
36M,0.886250494,0.627542546,-0.357534707,0.521566306,-0.684078244,0
36M,0.886255275,-0.418512083,-0.167488841,-1.084554852,-0.816147479,0
36M,0.886257192,-0.240986687,0.592694622,0.020668944,0.715370097,0
36M,0.886290236,-0.418512083,1.16283222,0.010029764,1.243580395,1
36M,0.88630424,-0.26068344,0.212602891,0.566956847,-0.436139445,0
36M,0.886317667,-0.418512083,-0.357534707,-0.90774391,-0.427218942,0
36M,0.88635274,-0.314604352,0.212602891,-0.046192861,-0.591705412,0
36M,0.886359122,0.251431122,-0.737626438,-0.983216302,-0.868083357,0
36M,0.886370812,0.277126188,0.782740488,-0.093900831,-0.201725264,0
36M,0.886388946,0.331889329,-0.547580572,-0.680290457,-0.64874955,0
36M,0.886439248,-0.032647411,-0.167488841,-0.82884877,-0.602198665,0
36M,0.886448945,-0.418512083,0.212602891,-1.066126734,-0.349659219,0
36M,0.886484616,-0.418512083,-0.737626438,-1.335572676,-0.776299093,0
36M,0.886545545,0.644619281,0.592694622,0.411881958,-0.167355135,0
36M,0.886616093,-0.256706758,0.592694622,-0.48372525,-0.243519846,0
36M,0.886625418,-0.418512083,0.592694622,-1.290908239,0.014544924,1
36M,0.886626525,-0.151189977,-0.547580572,0.534969231,-0.737167523,0
36M,0.88663654,0.64029634,0.022557025,-0.224345595,-0.436885263,0
36M,0.886697451,-0.418512083,-1.11771817,-1.977637811,-0.910206271,0
36M,0.886716885,0.800124654,-1.11771817,-1.225591215,-0.902679368,0
36M,0.88677562,-0.418512083,-0.737626438,0.49049899,-0.704431255,0
36M,0.886802804,-0.418512083,-1.11771817,-1.215785064,-0.899762367,0
36M,0.886835875,-0.418512083,0.592694622,-0.242879861,0.58967085,0
36M,0.886841097,0.923731117,0.022557025,-1.139257843,-0.743487654,0
36M,0.886853408,1.298974924,2.113061549,0.957138369,2.876654743,0
36M,0.886893622,-0.356806231,0.972786354,-0.465468573,0.549700809,0
36M,0.886922693,-0.418512083,-0.927672304,-0.816508237,-0.770813523,0
36M,0.88700439,-0.407032006,2.303107414,1.860925623,1.394107469,0
36M,0.887102657,1.046585082,-0.357534707,-0.399159234,-0.570572125,0
36M,0.887120955,0.466391938,0.782740488,0.312603806,0.250786073,0
36M,0.887134016,0.695062482,-1.11771817,-1.442775328,-0.885113583,0
36M,0.887139109,-0.415406416,-1.11771817,-1.702659933,-0.908675316,0
36M,0.887155209,-0.418512083,0.782740488,1.057702977,-0.21181629,0
36M,0.887164903,-0.418512083,-0.167488841,-1.829522274,-0.700886742,1
36M,0.887174798,0.020129018,0.782740488,-0.269476517,0.232623638,0
36M,0.887179836,0.728408352,-0.737626438,0.383262657,-0.490173449,0
36M,0.887209111,-0.099763717,1.16283222,0.144223219,0.112447319,0
36M,0.887238763,0.739099632,-0.547580572,-0.502177027,-0.564489062,0
36M,0.887239437,-0.315060853,-1.11771817,-1.656075445,-0.905127165,0
36M,0.8872591,0.331229922,-0.357534707,-1.804582559,-0.837472714,0
36M,0.887259341,-0.344169524,-0.547580572,-1.716864113,-0.837696384,0
36M,0.887267285,1.068811251,-0.737626438,-1.52495526,-0.852438698,0
36M,0.887309027,-0.418512083,0.402648757,0.396161344,-0.089125411,1
36M,0.887310308,-0.224096132,1.923015683,0.682636723,0.228613407,0
36M,0.887335476,-0.418512083,-0.737626438,-1.334649208,-0.807700797,0
36M,0.887353405,-0.304116064,0.592694622,-0.659374632,0.334477755,0
36M,0.887357,0.071999435,0.022557025,1.74401437,-0.625768267,0
36M,0.887371152,-0.418512083,1.732969817,1.324829291,0.602826106,0
36M,0.887397424,0.717758878,-0.927672304,-1.344467513,-0.877869792,0
36M,0.887405691,-0.27906963,-1.11771817,-1.216673623,-0.880462006,0
36M,0.887422,0.958398938,-0.547580572,-1.440820951,-0.764522205,0
36M,0.88742484,1.38187967,-0.357534707,0.391552084,-0.509380338,0
36M,0.887456065,-0.418512083,-0.547580572,-1.853796782,-0.83214402,0
36M,0.887478846,-0.418512083,-0.547580572,-1.48753208,-0.68875504,0
36M,0.88748423,-0.418512083,0.402648757,-0.656470217,0.127955727,0
36M,0.88748796,0.358794093,0.022557025,-0.442370558,-0.315931128,1
36M,0.887517233,-0.418512083,1.16283222,-0.762024461,1.158487489,0
36M,0.887524249,-0.418223369,-0.357534707,-1.487691109,-0.705671953,0
36M,0.887545429,0.769257649,-0.547580572,-0.374907676,-0.68339092,0
36M,0.88758426,-0.418512083,-0.357534707,-0.240278118,-0.293936325,1
36M,0.887641392,0.148438421,-0.927672304,-2.020901822,-0.869037012,0
36M,0.887650285,0.665422429,0.402648757,-0.449530878,-0.224107194,0
36M,0.887678456,-0.418512083,-0.927672304,-1.881624395,-0.8961322,0
36M,0.887681634,0.060505054,-0.927672304,-1.43203446,-0.860245655,0
36M,0.887697382,-0.352904549,0.972786354,0.453008707,0.289371283,0
36M,0.887716295,0.1557556,-1.11771817,-1.668143269,-0.893649039,0
36M,0.887738737,-0.418512083,-0.737626438,-0.319507607,-0.84904636,1
36M,0.887812234,-0.243831349,1.542923951,-0.988680441,1.190703137,0
36M,0.887824365,-0.049537318,0.972786354,-0.675592632,0.031464075,0
36M,0.887830796,0.108230425,-0.167488841,-1.360538896,-0.63586894,0
36M,0.887836082,1.39725916,-0.547580572,-1.39200165,-0.819203638,0
36M,0.887867487,-0.418512083,0.212602891,-0.321931702,0.008257137,0
36M,0.887882326,0.387451002,-0.927672304,-1.716890133,-0.852731104,0
36M,0.887892737,-0.418512083,2.49315328,-0.374317716,3.37422186,1
36M,0.887925284,-0.418512083,0.592694622,-0.333438302,0.05443527,0
36M,0.887936245,-0.049523065,0.592694622,0.02665206,0.005025446,0
36M,0.887937933,-0.354887324,-0.547580572,0.746949406,-0.585685272,0
36M,0.887984127,-0.160233659,0.022557025,-0.681228341,-0.59405103,0
36M,0.888000351,-0.418512083,-0.927672304,-1.621263769,-0.873387726,1
36M,0.888016622,0.820458327,-0.927672304,-0.792333478,-0.850475093,0
36M,0.888086177,-0.343334455,-1.11771817,-1.652175611,-0.879343101,0
36M,0.888096598,1.337048559,-0.357534707,-1.264158695,-0.694063345,0
36M,0.888108121,-0.418512083,0.212602891,-0.290749317,-0.616721349,0
36M,0.888112262,-0.307790382,0.022557025,0.384581177,-0.68897622,0
36M,0.888133689,-0.418512083,-0.737626438,-0.237149381,-0.755874409,0
36M,0.888160746,-0.418512083,-0.737626438,-1.281290143,-0.67964895,1
36M,0.888201424,-0.418512083,-0.357534707,-1.408792414,-0.646893547,0
36M,0.888243677,1.004090164,-0.927672304,-1.748760449,-0.882466348,0
36M,0.888245436,0.096559275,-1.307764036,-1.905591446,-0.910235728,0
36M,0.888304756,-0.418512083,0.592694622,-0.48183694,0.14947696,0
36M,0.888321853,-0.418512083,1.923015683,0.472345101,1.034952496,0
36M,0.888324848,0.562440163,0.972786354,0.691366777,0.986710296,0
36M,0.888366051,-0.418512083,1.352878086,0.088099891,-0.065849496,1
36M,0.888398684,-0.418512083,0.972786354,-0.946216166,0.738110465,1
36M,0.888400007,-0.418512083,0.022557025,-0.843761309,-0.465256595,0
36M,0.888450801,0.43512918,-0.167488841,-0.661475756,-0.714507953,0
36M,0.888469729,0.035222689,-0.167488841,-0.728987899,-0.217813038,0
36M,0.888479954,-0.418512083,2.683199146,0.687042218,3.279839798,0
36M,0.88847999,0.566800272,-0.357534707,0.449216056,-0.731275832,0
36M,0.888522773,-0.418512083,0.212602891,-0.205283688,-0.413890677,0
36M,0.888553119,-0.418512083,0.972786354,-0.681578981,-0.174553869,0
36M,0.888570623,-0.418512083,-0.547580572,-0.079670696,-0.613036708,1
36M,0.888582502,0.68104409,1.732969817,0.431558648,2.688545079,1
36M,0.888583971,-0.418506214,-0.357534707,0.785541256,-0.555199874,0
36M,0.888628309,0.04123517,-0.357534707,-1.152587589,-0.631686896,0
36M,0.888647438,0.409703496,0.212602891,-0.479871831,-0.554769747,1
36M,0.888664397,-0.418512083,-0.547580572,-0.456944352,-0.798273057,0
36M,0.888665785,0.151381306,-1.11771817,-1.300557301,-0.861689449,0
36M,0.88866949,-0.350001441,0.022557025,-0.712645908,-0.408660397,0
36M,0.88867756,-0.418512083,-0.357534707,0.668111025,-0.604298577,0
36M,0.888706117,-0.418512083,-1.11771817,-1.188813719,-0.866962245,0
36M,0.888750723,-0.418512083,0.592694622,-0.892302567,-0.576655851,0
36M,0.888754974,-0.418512083,0.592694622,0.798757226,-0.194819398,1
36M,0.888759691,0.629603697,-0.927672304,-1.889067864,-0.854518899,0
36M,0.888766233,0.05046152,0.402648757,-0.887199412,-0.052059327,0
36M,0.888781818,0.020934233,-1.307764036,-1.862372202,-0.911031872,0
36M,0.888863385,-0.384449703,1.732969817,-0.940810726,0.048265449,0
36M,0.88887684,-0.418512083,-1.307764036,-1.862033554,-0.91195674,0
36M,0.888920585,1.456466294,-0.357534707,-0.414357508,-0.719809748,0
36M,0.888929926,-0.418512083,0.782740488,-1.096654126,0.427551277,0
36M,0.888930483,-0.230609834,-0.927672304,-1.218335284,-0.889093298,1
36M,0.888932871,-0.418512083,-0.737626438,-1.463061307,-0.836872628,0
36M,0.888968214,-0.418512083,0.212602891,-0.80083029,-0.634065993,0
36M,0.889050873,-0.418512083,-0.547580572,-0.655829704,-0.617666595,0
36M,0.889072379,0.099463082,-0.357534707,-1.602768872,-0.508218043,0
36M,0.889073375,-0.418512083,-0.737626438,-1.266760955,-0.819535195,0
36M,0.889105362,0.857087935,-0.167488841,0.624017283,-0.664817479,0
36M,0.889172198,-0.418512083,-0.547580572,-1.138135588,-0.737256802,1
36M,0.889178325,-0.418512083,2.303107414,1.571738991,2.430766934,0
36M,0.889218955,-0.418512083,0.402648757,-0.616271913,-0.327726773,0
36M,0.889228777,-0.418512083,-0.927672304,-1.621262541,-0.756851732,0
36M,0.889233319,-0.418512083,0.782740488,-0.485060189,-0.380692112,0
36M,0.889241742,0.176415736,-0.357534707,-0.947058244,-0.625226888,0
36M,0.889254237,-0.418512083,-0.927672304,-1.561936133,-0.683899938,0
36M,0.889265674,-0.418512083,2.49315328,0.612096561,3.056506119,0
36M,0.889275194,-0.418512083,0.402648757,-0.376149784,-0.127866292,0
36M,0.889282351,-0.418512083,2.303107414,-0.654238766,3.772262035,0
36M,0.889289765,-0.418512083,-0.357534707,-0.838176671,-0.745885793,0
36M,0.889292849,-0.418512083,-0.357534707,-1.144194728,-0.707293426,0
36M,0.889308917,-0.361688746,2.113061549,-0.918852161,2.447989167,0
36M,0.889337388,-0.13103807,0.782740488,-0.102480907,0.158302573,0
36M,0.889346462,-0.418512083,-0.357534707,-0.999667933,-0.405084547,0
36M,0.889346834,-0.23376461,0.212602891,-0.821018201,-0.295754813,0
36M,0.889349163,-0.418512083,0.402648757,0.144415089,-0.180237826,0
36M,0.889379173,-0.418512083,-0.737626438,-0.622366738,-0.828877021,0
36M,0.889386833,-0.418512083,-0.737626438,-2.009989577,-0.801813078,0
36M,0.889387597,-0.154171445,2.49315328,1.553446501,0.919692311,0
36M,0.889442963,-0.418512083,-1.11771817,-1.335610429,-0.851940406,1
36M,0.889454931,-0.412309154,0.782740488,-0.599624405,-0.352299879,0
36M,0.889456181,-0.418512083,-0.737626438,-0.025028537,-0.755240678,0
36M,0.889480972,0.560689518,-0.357534707,-0.930936179,-0.624802846,0
36M,0.889491935,-0.418512083,-0.547580572,-0.747199323,-0.782457092,0
36M,0.889503864,0.313823926,-0.737626438,-1.550397404,-0.83528149,0
36M,0.889510078,-0.418512083,-1.11771817,-1.830601345,-0.892760487,0
36M,0.889513365,-0.418512083,-1.11771817,-1.547403389,-0.817775682,0
36M,0.889523958,-0.418512083,-0.167488841,-1.60802414,-0.471949132,0
36M,0.889558599,-0.231707653,-0.167488841,-1.14383006,-0.446226089,0
36M,0.889570262,-0.418512083,0.022557025,0.427968468,-0.507164667,0
36M,0.88957455,-0.418512083,-0.357534707,-1.109164937,-0.807613536,1
36M,0.889599567,0.419750781,0.022557025,-0.57897699,-0.736524003,0
36M,0.889604565,-0.418512083,-1.307764036,-1.325790573,-0.88192981,0
36M,0.88960724,0.466240198,0.022557025,-0.364259833,-0.39362458,0
36M,0.889611554,-0.409543435,-0.927672304,-1.132727175,-0.832342919,0
36M,0.889637935,-0.418512083,0.022557025,-1.618114992,-0.039062327,0
36M,0.88965162,-0.223216069,-0.927672304,-1.671470857,-0.887130174,0
36M,0.889663155,-0.418512083,-0.357534707,-0.516828396,-0.390181199,0
36M,0.889665721,1.092427025,-0.737626438,-1.223027226,-0.577461882,0
36M,0.889688227,0.035268621,0.402648757,-0.941676594,-0.55142195,0
36M,0.889703324,-0.418512083,0.592694622,-0.334548015,0.232427931,0
36M,0.889717635,-0.418512083,-0.737626438,-1.660361022,-0.883527412,0
36M,0.889726766,-0.418512083,0.402648757,0.979472527,-0.179716591,0
36M,0.889741053,0.208912812,-0.927672304,-2.057712707,-0.866111681,0
36M,0.889745413,-0.322911409,1.16283222,-0.375639468,0.809266295,0
36M,0.889754758,-0.418512083,0.972786354,-0.284746678,1.165126023,0
36M,0.889781809,-0.106473115,0.212602891,-0.574131773,-0.427631888,0
36M,0.889786977,-0.418512083,-0.737626438,-1.29946711,-0.865538324,0
36M,0.889790448,0.492294531,-1.307764036,-1.857994278,-0.89094776,0
36M,0.889811977,-0.411571152,-0.167488841,-0.02046065,-0.453901039,0
36M,0.889833479,1.361084024,-0.737626438,-1.552999987,-0.797805478,0
36M,0.889836454,-0.418512083,-0.357534707,-0.45626906,-0.600041851,0
36M,0.889877581,-0.260347684,1.923015683,0.702605613,1.78190883,0
36M,0.889883065,0.404136417,-1.307764036,-1.495699326,-0.890894611,0
36M,0.889883605,0.771653994,0.592694622,-0.462790677,-0.309856513,0
36M,0.8898987,0.217624506,-0.927672304,-1.716425038,-0.892946242,1
36M,0.889900285,-0.418512083,1.352878086,0.216366084,0.488761348,0
36M,0.889920272,-0.418512083,0.022557025,-1.114740525,0.184060009,0
36M,0.889925498,0.275105614,-0.737626438,-1.275095246,-0.818801734,0
36M,0.889994111,-0.418512083,0.402648757,-0.581898731,-0.021842112,1
36M,0.890015549,-0.418512083,-0.167488841,-1.927712401,-0.682809851,0
36M,0.890054061,-0.049537318,0.402648757,-0.650232524,-0.407860765,0
36M,0.890064091,-0.418512083,0.592694622,-0.661792005,0.831973625,0
36M,0.890069992,-0.072058274,-0.167488841,-0.985603162,-0.698250543,0
36M,0.89007239,-0.418512083,-0.167488841,-1.327184922,-0.491647117,0
36M,0.890075238,-0.418512083,-0.737626438,-1.959652518,-0.725226263,0
36M,0.890099821,0.1557556,-0.547580572,-1.27436953,-0.793237128,0
36M,0.890122924,-0.214503984,0.782740488,-1.268114577,0.234501141,0
36M,0.890134862,-0.418512083,1.16283222,-1.073547319,1.034768138,0
36M,0.890141169,-0.185968007,-0.547580572,0.5229443,-0.565697257,1
36M,0.890163778,-0.418512083,1.352878086,-0.33680791,0.865462,0
36M,0.890174405,0.169735596,-1.11771817,-1.725978941,-0.894471412,0
36M,0.890174908,-0.418512083,1.732969817,1.438764242,-0.145088525,0
36M,0.890178675,-0.418512083,0.782740488,-0.779151125,0.099818846,0
36M,0.890188769,-0.342238281,-0.547580572,-0.787111116,-0.810359828,1
36M,0.890203484,-0.418512083,-0.167488841,-0.000975312,-0.425815702,0
36M,0.890206758,0.395071185,0.782740488,-0.014506495,0.150160296,0
36M,0.890206893,-0.418512083,-1.11771817,-1.91791905,-0.909530688,1
36M,0.89021174,0.304259006,-0.357534707,-0.97490955,-0.690363745,0
36M,0.890263405,0.065923086,-0.547580572,-0.483587295,-0.792888083,0
36M,0.890280763,0.064923336,-0.737626438,0.199547006,-0.778073856,0
36M,0.890309971,-0.409173224,-0.167488841,-0.799337484,-0.457468155,0
